Title,Body,User_login,Author_association,Label_name_list,State,Created_at,Comments,Comments_url,Html_url,Id,Url,Repository_url,User_url,User_id,User_html_url,repo_id,repo_name,repo_html_url,repo_description,repo_fork,repo_created_at,repo_updated_at,repo_forks,repo_stars,repo_language,user_created_at,user_updated_at,user_followers,user_public_repos,bio
AJAX Binding Lost on DOM replacement,"Hi,

I'm not sure if this is a bug or just me not knowing how to do things in Rails.  But I have an issue very similar this one:
https://github.com/rails/jquery-ujs/issues/242

Except that the correct DOM element is getting replaced.  I wasn't sure if I should post on that issue and reopen it or post a new one.  I apologize in advance if I'm using the issues forum wrongly.

Here's my problem:
When I use the form_for tag with :remote set to true, I can submit the form to the server and everything works. However, when the response comes back and I've replaced my DOM elements, any subsequent clicks on the submit button won't work. The button just takes me to the regular edit form instead of doing an AJAX submission.

I think the javascript/jQuery binding to the button element is lost when the DOM elements are replaced.

Is there a way to reattach the bindings or is it suppose to be automatically whenever an AJAX response is received? Or should we not replace the submit button?

I haven't tried to work around this by manually replacing each form element with the new data from the AJAX response. Right now I'm just replacing the entire partial rendering; the submit button is also inside the partial. I've search as much as I could so I thought maybe the experts have an idea.

I've looked through:
https://github.com/JangoSteve/Rails-jQuery-Demo/tree/master/app/views/comments
but it seems like it's only doing a create and destroy.  In my scenario, I'm doing a modify.  And after an object is modified, the user is still on the same page, so s/he can modify that object again.  With the create and destroy, you no longer need the same submit button.  I could be reading the code in the repository wrong though.

Here's a GIST of the basic code:
https://gist.github.com/3006966

Thank you for your time!
",alininja,NONE,None,closed,2012-06-27T21:26:59Z,4,https://api.github.com/repos/rails/jquery-ujs/issues/265/comments,https://github.com/rails/jquery-ujs/issues/265,5307349,https://api.github.com/repos/rails/jquery-ujs/issues/265,https://api.github.com/repos/rails/jquery-ujs,https://api.github.com/users/alininja,1376738,https://github.com/alininja,494159,jquery-ujs,https://github.com/rails/jquery-ujs,Ruby on Rails unobtrusive scripting adapter for jQuery,FALSE,2010-01-29T20:18:24Z,2020-06-24T09:26:32Z,516,2596,JavaScript,2012-01-24T20:27:51Z,2020-01-18T19:43:02Z,10,9,
yeoman global npm install into temporary directory fails?,"on a box without yeoman previously installed, yeoman commands fail.

i think our `install -g` is actually symlinking to the path we're about to `rm -rf`

let's see how others do this. might install to `~/.yeoman/`
",paulirish,MEMBER,None,closed,2012-06-20T22:29:17Z,20,https://api.github.com/repos/yeoman/yeoman/issues/91/comments,https://github.com/yeoman/yeoman/issues/91,5182324,https://api.github.com/repos/yeoman/yeoman/issues/91,https://api.github.com/repos/yeoman/yeoman,https://api.github.com/users/paulirish,39191,https://github.com/paulirish,4012544,yeoman,https://github.com/yeoman/yeoman,Yeoman - a set of tools for automating development workflow,FALSE,2012-04-13T05:12:21Z,2020-07-01T16:15:30Z,761,9457,,2008-12-09T00:39:23Z,2020-06-25T20:28:27Z,29129,285,
Dalvic Crash when querying views,"Hi,

I've got dalvic crashes when trying to run our couch app (with javascript views) from TouchDB.

06-29 10:28:02.630: V/TDDatabase(21034): Query catalog/categoryByCategory: SELECT key, value, docid FROM maps, revs, docs WHERE maps.view_id=? AND key in (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) AND revs.sequence = maps.sequence AND docs.doc_id = revs.doc_id ORDER BY key LIMIT ? OFFSET ?
06-29 10:28:02.646: D/dalvikvm(21034): GC_CONCURRENT freed 655K, 20% free 13326K/16647K, paused 4ms+2ms
06-29 10:28:02.692: E/dalvikvm(21034): JNI ERROR (app bug): local reference table overflow (max=512)
06-29 10:28:02.692: W/dalvikvm(21034): JNI local reference table (0x10adc40) dump:
06-29 10:28:02.692: W/dalvikvm(21034):   Last 10 entries (of 512):
06-29 10:28:02.692: W/dalvikvm(21034):       511: 0x40a55900 java.lang.Class<libcore.icu.NativeCollation>
06-29 10:28:02.692: W/dalvikvm(21034):       510: 0x416f2340 java.lang.String ""bd89e0edcdb79f37... (32 chars)
06-29 10:28:02.692: W/dalvikvm(21034):       509: 0x416f02d0 java.lang.String ""bd89e0edcdb79f37... (32 chars)
06-29 10:28:02.692: W/dalvikvm(21034):       508: 0x416f0210 java.lang.String ""bd89e0edcdb79f37... (32 chars)
06-29 10:28:02.692: W/dalvikvm(21034):       507: 0x416e9310 java.lang.String ""bd89e0edcdb79f37... (32 chars)
06-29 10:28:02.692: W/dalvikvm(21034):       506: 0x416e9278 java.lang.String ""bd89e0edcdb79f37... (32 chars)
06-29 10:28:02.692: W/dalvikvm(21034):       505: 0x416d65e0 java.lang.String ""bd89e0edcdb79f37... (32 chars)
06-29 10:28:02.692: W/dalvikvm(21034):       504: 0x416d59e0 java.lang.String ""bd89e0edcdb79f37... (32 chars)
06-29 10:28:02.692: W/dalvikvm(21034):       503: 0x416d59c0 java.lang.String ""bd89e0edcdb79f37... (32 chars)
06-29 10:28:02.692: W/dalvikvm(21034):       502: 0x416d5910 java.lang.String ""bd89e0edcdb79f37... (32 chars)
06-29 10:28:02.700: W/dalvikvm(21034):   Summary:
06-29 10:28:02.700: W/dalvikvm(21034):         2 of java.lang.Class (2 unique instances)
06-29 10:28:02.700: W/dalvikvm(21034):       510 of java.lang.String (510 unique instances)
06-29 10:28:02.700: E/dalvikvm(21034): Failed adding to JNI local ref table (has 512 entries)
06-29 10:28:02.700: I/dalvikvm(21034): ""TDListenerHandlerThread"" prio=5 tid=11 RUNNABLE
06-29 10:28:02.700: I/dalvikvm(21034):   | group=""main"" sCount=0 dsCount=0 obj=0x416ca328 self=0xdeae38
06-29 10:28:02.700: I/dalvikvm(21034):   | sysTid=21047 nice=0 sched=0/0 cgrp=default handle=15469520
06-29 10:28:02.700: I/dalvikvm(21034):   | schedstat=( 0 0 0 ) utm=113 stm=25 core=0
06-29 10:28:02.700: I/dalvikvm(21034):   at libcore.icu.NativeCollation.openCollator(Native Method)
06-29 10:28:02.700: I/dalvikvm(21034):   at libcore.icu.RuleBasedCollatorICU.<init>(RuleBasedCollatorICU.java:55)
06-29 10:28:02.700: I/dalvikvm(21034):   at java.text.Collator.getInstance(Collator.java:291)
06-29 10:28:02.700: I/dalvikvm(21034):   at java.text.Collator.getInstance(Collator.java:281)
06-29 10:28:02.700: I/dalvikvm(21034):   at com.couchbase.touchdb.TDCollateJSON.compareStringsUnicode(TDCollateJSON.java:14)
06-29 10:28:02.700: I/dalvikvm(21034):   at android.database.sqlite.SQLiteQuery.nativeFillWindow(Native Method)
06-29 10:28:02.700: I/dalvikvm(21034):   at android.database.sqlite.SQLiteQuery.fillWindow(SQLiteQuery.java:86)
06-29 10:28:02.700: I/dalvikvm(21034):   at android.database.sqlite.SQLiteCursor.fillWindow(SQLiteCursor.java:164)
06-29 10:28:02.700: I/dalvikvm(21034):   at android.database.sqlite.SQLiteCursor.getCount(SQLiteCursor.java:156)
06-29 10:28:02.700: I/dalvikvm(21034):   at android.database.AbstractCursor.moveToPosition(AbstractCursor.java:161)
06-29 10:28:02.700: I/dalvikvm(21034):   at android.database.AbstractCursor.moveToFirst(AbstractCursor.java:201)
06-29 10:28:02.700: I/dalvikvm(21034):   at com.couchbase.touchdb.TDView.queryWithOptions(TDView.java:603)
06-29 10:28:02.700: I/dalvikvm(21034):   at com.couchbase.touchdb.router.TDRouter.queryDesignDoc(TDRouter.java:1342)
06-29 10:28:02.700: I/dalvikvm(21034):   at com.couchbase.touchdb.router.TDRouter.do_POST_DesignDocument(TDRouter.java:1368)
06-29 10:28:02.700: I/dalvikvm(21034):   at java.lang.reflect.Method.invokeNative(Native Method)
06-29 10:28:02.700: I/dalvikvm(21034):   at java.lang.reflect.Method.invoke(Method.java:511)
06-29 10:28:02.700: I/dalvikvm(21034):   at com.couchbase.touchdb.router.TDRouter.start(TDRouter.java:367)
06-29 10:28:02.700: I/dalvikvm(21034):   at com.couchbase.touchdb.listener.TDHTTPServlet$2.run(TDHTTPServlet.java:143)
06-29 10:28:02.700: I/dalvikvm(21034):   at android.os.Handler.handleCallback(Handler.java:605)
06-29 10:28:02.700: I/dalvikvm(21034):   at android.os.Handler.dispatchMessage(Handler.java:92)
06-29 10:28:02.700: I/dalvikvm(21034):   at android.os.Looper.loop(Looper.java:137)
06-29 10:28:02.700: I/dalvikvm(21034):   at android.os.HandlerThread.run(HandlerThread.java:60)
06-29 10:28:02.700: E/dalvikvm(21034): VM aborting
06-29 10:28:02.700: A/libc(21034): Fatal signal 11 (SIGSEGV) at 0xdeadd00d (code=1)

First hits on google where for this:

http://stackoverflow.com/questions/9372373/referencetable-overflow-max-512-jni
http://stackoverflow.com/questions/11109497/android-jni-error-app-bug-local-reference-table-overflow-max-512

So I would guess it's an integration issue with one of the native libraries.
",dwt,CONTRIBUTOR,None,closed,2012-06-29T08:39:56Z,6,https://api.github.com/repos/couchbaselabs/TouchDB-Android/issues/39/comments,https://github.com/couchbaselabs/TouchDB-Android/issues/39,5346723,https://api.github.com/repos/couchbaselabs/TouchDB-Android/issues/39,https://api.github.com/repos/couchbaselabs/TouchDB-Android,https://api.github.com/users/dwt,57199,https://github.com/dwt,3151061,TouchDB-Android,https://github.com/couchbaselabs/TouchDB-Android,CouchDB-compatible mobile database; Android version,FALSE,2012-01-11T04:05:47Z,2020-06-24T03:08:44Z,62,238,Java,2009-02-23T18:50:06Z,2020-06-26T22:21:52Z,25,57,
Doesn't seem to work at all in VS2010,"Not sure if I missed something, but it doesn't seem to work at all. I added  the .editorconfig file in the root of a project in my solution (visual studio 2010), but when I open .vm files nothing is changed (not sure if it should do a convertion on open?) and when tabbing it's doing whatever defined in Visual Studio (using tabs when having indent_style = space defined and vice versa).

If this is just me not getting it, maybe you could add some more info on how it actually works for those who stumble upon this early in the morning ;-) 

Here's my config, placed in the root of a project together with web.config and everything. 

```
; This file is for unifying the coding style for different editors and IDEs.
; More information at http://EditorConfig.org

root = true

[*]
end_of_line = CRLF

; All JavaScript files should use tabs unless specified otherwise
[*.js]
indent_style = tab

[Makefile]
indent_style = tab

[*.html]
indent_style = tab

[*.vm]
indent_style = space
indent_size = 4

[*.css]
indent_style = space
```
",olemarius,NONE,bug/plugin - visual studio/,closed,2012-06-14T04:52:49Z,29,https://api.github.com/repos/editorconfig/editorconfig/issues/53/comments,https://github.com/editorconfig/editorconfig/issues/53,5062615,https://api.github.com/repos/editorconfig/editorconfig/issues/53,https://api.github.com/repos/editorconfig/editorconfig,https://api.github.com/users/olemarius,184536,https://github.com/olemarius,2567177,editorconfig,https://github.com/editorconfig/editorconfig,EditorConfig universal issue tracker and wiki,FALSE,2011-10-13T04:07:16Z,2020-07-01T03:30:34Z,78,2139,,2010-01-18T11:05:28Z,2020-06-30T21:51:54Z,16,8,
IE8 header hiding menus,"Oh man.
",remy,MEMBER,None,closed,2012-06-18T16:08:23Z,13,https://api.github.com/repos/jsbin/jsbin/issues/181/comments,https://github.com/jsbin/jsbin/issues/181,5127504,https://api.github.com/repos/jsbin/jsbin/issues/181,https://api.github.com/repos/jsbin/jsbin,https://api.github.com/users/remy,13700,https://github.com/remy,324747,jsbin,https://github.com/jsbin/jsbin,Collaborative JavaScript Debugging App,FALSE,2009-10-02T16:49:08Z,2020-07-01T13:56:48Z,1231,4082,JavaScript,2008-06-14T07:24:29Z,2020-06-29T17:31:28Z,5923,295,JavaScript (node + client side) developer with over 20 years experience. Contact me for any work or questions about JS I might be able to help you with.
SHKFlushOfflineQueue Crash,"Hey,

Apparently, there is an EXC_BAD_ACCESS crash whenever I call [SHK FlushOfflineQueue];

I am not sure why this is happening but I had to resubmit my update for an update without this because it is causing the app to crash on startup.

I am not sure if it has to do with the skip attribute backup code or not but this is quite unfortunate. I have also added CoreFoundation and added it as Optional too.

Any ideas why this is happening?

Thanks!
",bchessin,CONTRIBUTOR,None,closed,2012-06-09T17:16:23Z,22,https://api.github.com/repos/ShareKit/ShareKit/issues/411/comments,https://github.com/ShareKit/ShareKit/issues/411,4986154,https://api.github.com/repos/ShareKit/ShareKit/issues/411,https://api.github.com/repos/ShareKit/ShareKit,https://api.github.com/users/bchessin,1030802,https://github.com/bchessin,2324107,ShareKit,https://github.com/ShareKit/ShareKit,Drop in sharing features for all iPhone and iPad apps,FALSE,2011-09-04T17:14:37Z,2020-06-19T09:02:24Z,760,2202,Objective-C,2011-09-06T18:09:29Z,2019-04-26T19:06:33Z,5,26,"Senior iOS Engineer / Junior Android Engineer. Mobile Tech Lead at SimplyKiwi, Senior iOS Engineer at Rose Digital"
Install middleman 3,"Hello

I have a problem to install mm3, see this http://oi46.tinypic.com/125jmmd.jpg
what do you do ? :)

ty
",kioueste,NONE,None,closed,2012-06-15T01:37:10Z,10,https://api.github.com/repos/middleman/middleman/issues/482/comments,https://github.com/middleman/middleman/issues/482,5085021,https://api.github.com/repos/middleman/middleman/issues/482,https://api.github.com/repos/middleman/middleman,https://api.github.com/users/kioueste,1799093,https://github.com/kioueste,261943,middleman,https://github.com/middleman/middleman,Hand-crafted frontend development,FALSE,2009-07-27T21:41:11Z,2020-07-01T14:15:20Z,714,6638,Ruby,2012-05-31T13:55:57Z,2019-12-13T05:14:24Z,0,4,
plots,"i checked the comment below but it doesn't say which variable should be plotted
# Age distribution
## Until one year
# Rows
## 2 ,3,4,5,6,7,8,9,10,11
# 
## 1-5 years
# Rows
## 12,13,14,15,16,17,18,19,20,21,22,23
# 
## 5 -10 years
# Rows
## 24 ,25,26,27,28,29,30,31,32,33,34
# 
## 10-15 years
# Rows
## 37 ,38,39,40,41,42,43,44,45,46,47,48,49,50,51
# More than 15 years

Rows
#52 ,53,54,55,56,57,58,59,60,61,62,63,64,65
",rpietro,OWNER,None,closed,2012-06-13T10:56:44Z,10,https://api.github.com/repos/rpietro/QoLFunctionalCapacityAVBlock/issues/2/comments,https://github.com/rpietro/QoLFunctionalCapacityAVBlock/issues/2,5045050,https://api.github.com/repos/rpietro/QoLFunctionalCapacityAVBlock/issues/2,https://api.github.com/repos/rpietro/QoLFunctionalCapacityAVBlock,https://api.github.com/users/rpietro,693031,https://github.com/rpietro,4626730,QoLFunctionalCapacityAVBlock,https://github.com/rpietro/QoLFunctionalCapacityAVBlock,Analysis of long term QoL of patients with AV blockade,FALSE,2012-06-11T15:33:13Z,2014-04-25T15:53:05Z,0,0,,2011-03-27T06:39:56Z,2020-06-30T18:19:42Z,33,142,
<ol> and <ul> menus,"Is there a reason why the menu items have to be ordered lists? It doesn't display the ordered numbers/letters or anything, so I don't see why it's necessary.

As a solution, I would like to see unordered lists, &lt;ul&gt;, work similarly to ordered lists, &lt;ol&gt;, for menus.
",dearmond,NONE,CSS/,closed,2012-06-21T15:07:59Z,9,https://api.github.com/repos/ucla/mwf/issues/146/comments,https://github.com/ucla/mwf/issues/146,5195626,https://api.github.com/repos/ucla/mwf/issues/146,https://api.github.com/repos/ucla/mwf,https://api.github.com/users/dearmond,581412,https://github.com/dearmond,1723395,mwf,https://github.com/ucla/mwf,UCLA Mobile Web Framework,FALSE,2011-05-09T16:13:10Z,2019-09-22T14:16:07Z,26,86,JavaScript,2011-01-24T19:40:22Z,2020-05-28T23:10:06Z,6,6,
OAUTH Support,"My company uses gmail for our corporate email, however we use a special authentication method. As such, the only way applications such as Gmail Notifier Plus can interact with our accounts is if they support OAUTH. In general, OAUTH is a more safe method for authentication as well.

I would like to request that oauth support be added. There are currently several Opera Extensions which provide gmail checking functionality via oauth, so it should be possible.
https://addons.opera.com/en/extensions/details/gmail-checker/
https://addons.opera.com/en/extensions/details/google-mail-notifier/

Thanks for your consideration!
",ManiacDC,NONE,Feature/,closed,2012-06-06T14:16:14Z,17,https://api.github.com/repos/shellscape/Gmail-Notifier-Plus/issues/89/comments,https://github.com/shellscape/Gmail-Notifier-Plus/issues/89,4930065,https://api.github.com/repos/shellscape/Gmail-Notifier-Plus/issues/89,https://api.github.com/repos/shellscape/Gmail-Notifier-Plus,https://api.github.com/users/ManiacDC,1823305,https://github.com/ManiacDC,798355,Gmail-Notifier-Plus,https://github.com/shellscape/Gmail-Notifier-Plus,Gmail Notifier Plus,FALSE,2010-07-26T14:18:53Z,2020-02-18T09:35:56Z,28,88,C#,2012-06-06T14:08:43Z,2020-04-10T12:14:17Z,7,3,
Autocomplete with Javascript,"The autocomplete field is located wherever you render the `feature` form. remember, you will need to seed your database first with `bundle exec rake db:seed`
",matenia,CONTRIBUTOR,None,closed,2012-06-11T10:28:24Z,11,https://api.github.com/repos/glennmartinez/QaBase/issues/2/comments,https://github.com/glennmartinez/QaBase/issues/2,5000613,https://api.github.com/repos/glennmartinez/QaBase/issues/2,https://api.github.com/repos/glennmartinez/QaBase,https://api.github.com/users/matenia,169789,https://github.com/matenia,3815890,QaBase,https://github.com/glennmartinez/QaBase,QA BaseStation,FALSE,2012-03-24T08:15:27Z,2014-02-04T04:01:03Z,1,2,JavaScript,2009-12-19T12:20:43Z,2020-06-23T02:23:14Z,46,55,
Problem after upgrading zsh-completions,"Hi again. :) 

After upgrading, zsh-complications https://github.com/zsh-users/zsh-completions/compare/3497b4841c...39e26ca01f , I have all the updates in my $HOME path http://ompldr.org/vZTgxcw , and not in default .antigen /path.  

When I try to update again everything is up-to-date? 
is ok this? 

example: 

_android (from antigen path) and _android_after (from my home path) 
https://gist.github.com/2904905 

Thanks!
",ivoarch,NONE,None,closed,2012-06-10T10:41:24Z,6,https://api.github.com/repos/zsh-users/antigen/issues/4/comments,https://github.com/zsh-users/antigen/issues/4,4990645,https://api.github.com/repos/zsh-users/antigen/issues/4,https://api.github.com/repos/zsh-users/antigen,https://api.github.com/users/ivoarch,677124,https://github.com/ivoarch,4445324,antigen,https://github.com/zsh-users/antigen,The plugin manager for zsh.,FALSE,2012-05-25T12:57:01Z,2020-07-01T18:38:47Z,227,5958,Shell,2011-03-18T13:43:53Z,2020-06-13T17:08:06Z,63,26,I am a Linux lover and open source software enthusiast.
Set up authentication server as proxy between pouchdb/touchdb and iris couch,,cesine,MEMBER,Priority/Programming/Software Enginneering/,closed,2012-06-23T01:49:16Z,14,https://api.github.com/repos/FieldDB/FieldDB/issues/204/comments,https://github.com/FieldDB/FieldDB/issues/204,5226772,https://api.github.com/repos/FieldDB/FieldDB/issues/204,https://api.github.com/repos/FieldDB/FieldDB,https://api.github.com/users/cesine,196199,https://github.com/cesine,3602598,FieldDB,https://github.com/FieldDB/FieldDB,An offline/online field database which adapts to its user's terminology and I-Language.  http://fielddb.github.io,FALSE,2012-03-02T14:06:24Z,2020-06-25T06:38:29Z,44,71,JavaScript,2010-02-03T23:34:12Z,2020-06-02T12:49:38Z,206,401,
Updated package running,"Hi All,Chee Seng,

I found a [minor issue here](https://github.com/cheeseng/scala-ide/blob/master/org.scala-ide.sdt.scalatest/src/scala/tools/eclipse/scalatest/launching/ScalaTestLaunchDelegate.scala#L217). The basic problem is that package tests wont run for e.g. imported external projects, because the test package is located with a relative URL to the workspace.

Another issue is that `JavaRuntime.getProjectOutputDirectory(configuration)` might return `null` in some specific projects, e.g., when it was mateiralized from a Maven POM, or created by `sbt eclipse`.

The problem is that the project won't have a default output directory. For instance, a project may have different source folders (even for tests, like unit and integration tests in different Eclipse source folders) and output folders. For example, sbt puts the classes under `target/scala-2.9.1/classes` and the test classes under `target/scala-2.9.1/test-classes`.

The result is that when the user right-clicks on a package, it cannot be run with the `Run As -> ScalaTest - Package` action.

It took me quite a while to find and make an initial fix for the issue, probably you can make it better, but thought you might find my fix useful.

Also, I'm a bit unsure if I've done the addition of PowerMock properly to the project, and as I've noted in the code, it would be great if someone could verify the `escapeScalaTestClasspathComponent()` function I wrote.

Thanks in advance for any feedback!
",rlegendi,NONE,None,closed,2012-06-14T11:06:22Z,5,https://api.github.com/repos/cheeseng/scala-ide/issues/5/comments,https://github.com/cheeseng/scala-ide/pull/5,5066810,https://api.github.com/repos/cheeseng/scala-ide/issues/5,https://api.github.com/repos/cheeseng/scala-ide,https://api.github.com/users/rlegendi,492313,https://github.com/rlegendi,3321506,scala-ide,https://github.com/cheeseng/scala-ide,Scala IDE for Eclipse,TRUE,2012-02-01T03:18:42Z,2013-01-07T07:27:28Z,1,2,Scala,2010-11-22T19:46:07Z,2020-04-03T17:38:21Z,19,48,
OPD UI updated except examination tab,"New feature added:
1. vertical tabs are added with the help of text icons
2. buttons in the history, diagnosis and treatment tabs are functional
3. scrolling issue discussed with nathan is resolved 
",vikassingh,CONTRIBUTOR,None,closed,2012-06-25T21:10:53Z,1,https://api.github.com/repos/Raxa/Raxa-JSS/issues/106/comments,https://github.com/Raxa/Raxa-JSS/pull/106,5259343,https://api.github.com/repos/Raxa/Raxa-JSS/issues/106,https://api.github.com/repos/Raxa/Raxa-JSS,https://api.github.com/users/vikassingh,679565,https://github.com/vikassingh,misson failed,2011-03-20T05:33:19Z,2020-01-25T23:45:25Z,1,2,,,,,,,,,,
HTML <pre> tag not rendered correctly,"When I have a simple text-formula in a listing using HTML  >pre< Tags like:

```
<pre>
     A - E (B + C)
N = --------------- + B - D
           B
</pre>
```

The formula is displayed without correct formating.
",nixmotorix,NONE,Won't Fix/,closed,2012-06-04T19:13:32Z,9,https://api.github.com/repos/cgeo/cgeo/issues/1719/comments,https://github.com/cgeo/cgeo/issues/1719,4894643,https://api.github.com/repos/cgeo/cgeo/issues/1719,https://api.github.com/repos/cgeo/cgeo,https://api.github.com/users/nixmotorix,1816515,https://github.com/nixmotorix,2028724,cgeo,https://github.com/cgeo/cgeo,c:geo - The powerful Android geocaching app.,FALSE,2011-07-11T06:02:47Z,2020-07-01T10:37:17Z,506,1025,Java,2012-06-04T19:02:29Z,2017-04-25T09:30:54Z,0,0,
Android: MvxBindableListItemView instances leaking,"Hello,

consider the following layout:

-cirrious.mvvmcross.binding.android.views.MvxBindableLinearLayout
            android:layout_width=""fill_parent""
            android:layout_height=""fill_parent""
            android:orientation=""horizontal""
            local:MvxItemTemplate=""@layout/itemlayout""
            local:MvxBind=""{'ItemsSource':{'Path':'Items'}}"" />

where ""Items"" will be an object implementing INotifyCollectionChanged and ""itemlayout"" is

-FrameLayout xmlns:android=""http://schemas.android.com/apk/res/android""
    xmlns:local=""http://schemas.android.com/apk/res/MyApp""
    android:layout_width=""44dp""
    android:layout_height=""wrap_content"">
    -TextView
        android:background=""#ffdddddd""
        android:layout_width=""40dp""
        android:layout_height=""28dp""
        android:textColor=""#ff000000""
        android:gravity=""center""
        local:MvxBind=""{'Text':{'Path':'ID'}}/>
-/FrameLayout-

then I found the created instances of MvxBindableListItemView (and the contained FrameLayout and TextView) to be leaking. Moreover, MvxJavaContainer instances leak in roughly the same number.

There is no leaking when the itemlayout is not bound.

What I found out using the Dalvik Debug Monitor and the Eclipse Memory Analyzer ist that all MvxBindableListItemView, FrameLayout and TextView instances are marked as residing on the native stack, they mainly hold circular references to another (with some ColorDrawable instances in between). I couldn't really find any Java-Class holding to all that instances so I assume the references are kept alive by the binding on the .net-side (with MvxJavaContainer possibly bridging the two sides).
",danielcweber,CONTRIBUTOR,t/bug/,closed,2012-06-27T16:48:08Z,58,https://api.github.com/repos/MvvmCross/MvvmCross/issues/17/comments,https://github.com/MvvmCross/MvvmCross/issues/17,5301521,https://api.github.com/repos/MvvmCross/MvvmCross/issues/17,https://api.github.com/repos/MvvmCross/MvvmCross,https://api.github.com/users/danielcweber,1899410,https://github.com/danielcweber,2870911,MvvmCross,https://github.com/MvvmCross/MvvmCross,"The .NET MVVM framework for cross-platform solutions, including Xamarin.iOS, Xamarin.Android, Windows and Mac.",FALSE,2011-11-28T22:45:55Z,2020-06-25T13:35:14Z,1213,3204,C#,2012-06-27T16:39:48Z,2020-06-27T11:32:27Z,15,37,
Server side use?,"Bonjour Jean-Philippe!

Great work on this lib. 
I'm debating on a JS localisation library for nodeJs/backbone. JsPeranto would be my first pick for its simplicity, but I'd like to use dictionary on the server as well for email templating. Any experience on using the lib on the client + server?

PS: Your JSON format is fully supported on https://webtranslateit.com, it seem to be quick and simple translating tool, it may be worth mentioning it to other users (as it's solve the entire translation workflow for lazy devs like me).

Cheers!

félix
",iplanwebsites,NONE,None,closed,2012-06-04T21:47:55Z,2,https://api.github.com/repos/jpjoyal/jsperanto/issues/3/comments,https://github.com/jpjoyal/jsperanto/issues/3,4897688,https://api.github.com/repos/jpjoyal/jsperanto/issues/3,https://api.github.com/repos/jpjoyal/jsperanto,https://api.github.com/users/iplanwebsites,787729,https://github.com/iplanwebsites,639207,jsperanto,https://github.com/jpjoyal/jsperanto,,FALSE,2010-04-30T01:22:37Z,2019-11-06T01:08:32Z,21,63,JavaScript,2011-05-14T12:21:41Z,2020-04-30T15:13:04Z,27,54,
Review testing,"We've missed testing while working on M1.

One should put tests in the proper location, review and get them to run entirely (or at least to match upstream test results).
",pires,OWNER,enhancement/testing/,closed,2012-06-06T21:49:15Z,9,https://api.github.com/repos/pires/wave/issues/8/comments,https://github.com/pires/wave/issues/8,4939481,https://api.github.com/repos/pires/wave/issues/8,https://api.github.com/repos/pires/wave,https://api.github.com/users/pires,1752631,https://github.com/pires,4418874,wave,https://github.com/pires/wave,Apache Wave,TRUE,2012-05-23T10:43:34Z,2019-06-15T11:14:01Z,3,9,Java,2012-05-18T14:46:08Z,2020-04-15T12:13:47Z,630,86,"Trouble maker, insolent and a pain in the neck."
"Open Id logins: google, myopenid, yahoo","https://developers.google.com/appengine/articles/openid#ui

(note that the other 3: facebook, twitter, and linkedin are oauth and are covered by other issues)
",peta15,COLLABORATOR,Chore/,closed,2012-06-28T00:37:52Z,13,https://api.github.com/repos/coto/gae-boilerplate/issues/55/comments,https://github.com/coto/gae-boilerplate/issues/55,5310212,https://api.github.com/repos/coto/gae-boilerplate/issues/55,https://api.github.com/repos/coto/gae-boilerplate,https://api.github.com/users/peta15,1825106,https://github.com/peta15,3422923,gae-boilerplate,https://github.com/coto/gae-boilerplate,Google App Engine Boilerplate,FALSE,2012-02-12T16:17:18Z,2020-06-15T17:44:17Z,201,694,Python,2012-06-06T23:55:30Z,2020-06-07T22:58:42Z,12,9,
Review testing,"We've missed testing while working on M1.

One should put tests in the proper location, review and get them to run entirely (or at least to match upstream test results).
",pires,OWNER,enhancement/testing/,closed,2012-06-06T21:49:15Z,9,https://api.github.com/repos/pires/wave/issues/8/comments,https://github.com/pires/wave/issues/8,4939481,https://api.github.com/repos/pires/wave/issues/8,https://api.github.com/repos/pires/wave,https://api.github.com/users/pires,1752631,https://github.com/pires,4418874,wave,https://github.com/pires/wave,Apache Wave,TRUE,2012-05-23T10:43:34Z,2019-06-15T11:14:01Z,3,9,Java,2012-05-18T14:46:08Z,2020-04-15T12:13:47Z,630,86,"Trouble maker, insolent and a pain in the neck."
Update RavenDb Tests,"Some integration tests exclude RavenDb due to the Or and OrElse specification issue.  Re-introduce Raven into these repository test methods.
",bgriswold,MEMBER,None,closed,2012-06-15T16:46:41Z,3,https://api.github.com/repos/SharpRepository/SharpRepository/issues/7/comments,https://github.com/SharpRepository/SharpRepository/issues/7,5096185,https://api.github.com/repos/SharpRepository/SharpRepository/issues/7,https://api.github.com/repos/SharpRepository/SharpRepository,https://api.github.com/users/bgriswold,1747236,https://github.com/bgriswold,4514047,SharpRepository,https://github.com/SharpRepository/SharpRepository,"C# Generic Repository for use with Entity Framework, RavenDB and more with built-in caching options.",FALSE,2012-05-31T23:09:08Z,2020-07-01T17:03:11Z,148,486,C#,2012-05-16T21:59:41Z,2020-04-23T17:29:21Z,8,10,
