Title,Body,User_login,Author_association,Label_name_list,State,Created_at,Comments,Comments_url,Html_url,Id,Url,Repository_url,User_url,User_id,User_html_url,repo_id,repo_name,repo_html_url,repo_description,repo_fork,repo_created_at,repo_updated_at,repo_forks,repo_stars,repo_language,user_created_at,user_updated_at,user_followers,user_public_repos,bio
STI table organization,"The STI table minimum is `id` and `type` fields. And in Rails docs mentioned that you should add `type` to all of your indexes in such table, but why initial table creation does not do this with `PRIMARY KEY` ?

Talking about MySQL version (any other DB should handle this well too) I have to do

``` ruby
    create_table(:sti_objects, id: false) do |t|
      t.integer :id
      t.string  :type

      #... my fields

      t.timestamps
    end

    ActiveRecord::Base.connection.execute ""ALTER TABLE `messages` ADD PRIMARY KEY (`id`, `type`)""
    ActiveRecord::Base.connection.execute ""ALTER TABLE `messages` MODIFY `id` INT AUTO_INCREMENT""

```

This makes my primary key not only by `id` but on `type` too, which better reflects STI idea and _should_ improve performance on some queries.

**BUT** this works well with other AR infrastructure **only** if I overload root `StiObject` class method `primary_key` as:

``` ruby
class StiObject < ActiveRecord::Base

  def self.primary_key
    'id'
  end
end

```

In other case nothing works, because Rail's AR cannot work with multi-column primary keys as they should be in case of STI by default.

All this investigation was done with Rails 3.2.2 - may there be any changes or I'm wrong in some basic ideas of STI and DB performance?
",ababich,NONE,None,closed,2012-03-11T15:18:35Z,5,https://api.github.com/repos/rails/rails/issues/5378/comments,https://github.com/rails/rails/issues/5378,3601454,https://api.github.com/repos/rails/rails/issues/5378,https://api.github.com/repos/rails/rails,https://api.github.com/users/ababich,26865,https://github.com/ababich,8514,rails,https://github.com/rails/rails,Ruby on Rails,FALSE,2008-04-11T02:19:47Z,2020-07-01T13:45:10Z,18548,45905,Ruby,2008-09-30T08:38:16Z,2020-06-15T14:26:18Z,6,32,
エアロスナップで場所を覚える,"終了時の場所を保存するように設定していても、Windows 7 のエアロスナップで
ウィンドウサイズを変えた場合にウィンドウ位置が復元されない。

最大化状態で終了すると最大化状態で起動されるのだから、
エアロスナップの位置も記憶して欲しい。

[スナップ - Windows 7 の機能 - Microsoft Windows](http://windows.microsoft.com/ja-JP/windows7/products/features/snap)
### ウィンドウサイズの記録処理
1. WM_DESTROY で `environ::save_geometry ()` を実行。
2. [GetWindowPlacement 関数](http://msdn.microsoft.com/ja-jp/library/cc364767.aspx) で
    [WINDOWPLACEMENT 構造体](http://msdn.microsoft.com/ja-jp/library/kb89946z.aspx) を取得
3. `rcNormalPosition` の left, top, right, bottom と showCmd を記録
   
   ``` ini
   [Misc]
   1440x900=(99,105)-(1435,903),3
   ```

showCmd の意味は以下のとおり。

``` c
/*
 * ShowWindow() Commands
 */
#define SW_HIDE             0
#define SW_SHOWNORMAL       1
#define SW_NORMAL           1
#define SW_SHOWMINIMIZED    2
#define SW_SHOWMAXIMIZED    3
#define SW_MAXIMIZE         3
#define SW_SHOWNOACTIVATE   4
#define SW_SHOW             5
#define SW_MINIMIZE         6
#define SW_SHOWMINNOACTIVE  7
#define SW_SHOWNA           8
#define SW_RESTORE          9
#define SW_SHOWDEFAULT      10
#define SW_FORCEMINIMIZE    11
#define SW_MAX              11
```

最大化状態も保存しているので起動後は最大化状態が復元される。
### 原因

エアロスナップでウィンドウサイズを変更した場合は、
GetWindowPlacement はスナップ前の位置を返す。
そのため、スナップしたサイズを保存できていなかった。
なお、スナップ後のサイズは GetWindowRect で取得できる。

c++ - GetWindowPlacement gives the incorrect window position - Stack Overflow
http://stackoverflow.com/questions/5673242/getwindowplacement-gives-the-incorrect-window-position
### 対応

一時的にエアロスナップで縦半分に表示する場合もあると思うので、
位置を保存するかどうかは設定できるようにする。
- 共通設定→さまざまに以下の設定を追加
  
  ```
  □終了時にウィンドウサイズを保存
    □エアロスナップで変更した場合も保存
  ```
- 「終了時にウィンドウサイズを保存」のチェックを外した場合は、
  disable する
- エアロスナップで位置を保存する場合、GetWindowRect でウィンドウ位置を
  取得して WINDOWPLACEMENT 構造体の rcNormalPosition に設定する
- xyzzy.ini の書式は変更しない
### 備考
- Windows Vista 以前ではこのオプションを常に無効化したかったが、
  menu とは違い enable/disable の切り替えに任意の関数を指定できる
  わけではなさそうなので諦めた
",x022235,MEMBER,c++/enhancement/lisp/,closed,2012-03-23T10:55:55Z,1,https://api.github.com/repos/xyzzy-022/xyzzy/issues/153/comments,https://github.com/xyzzy-022/xyzzy/issues/153,3778141,https://api.github.com/repos/xyzzy-022/xyzzy/issues/153,https://api.github.com/repos/xyzzy-022/xyzzy,https://api.github.com/users/x022235,1522408,https://github.com/x022235,3677955,xyzzy,https://github.com/xyzzy-022/xyzzy,xyzzy 0.2.2 系列。有志により開発が継続中です。,FALSE,2012-03-10T06:45:00Z,2020-06-12T04:12:34Z,41,173,C++,2012-03-10T06:18:20Z,2016-02-27T01:47:47Z,3,0,
Index Tasks using Elastic Search,"Index tasks using ES, provides basic search method of of Task to allow search
of tasks.
",tallowen,MEMBER,None,closed,2012-03-15T23:07:22Z,3,https://api.github.com/repos/mozilla/mozillians/issues/167/comments,https://github.com/mozilla/mozillians/pull/167,3675095,https://api.github.com/repos/mozilla/mozillians/issues/167,https://api.github.com/repos/mozilla/mozillians,https://api.github.com/users/tallowen,557689,https://github.com/tallowen,1799884,mozillians,https://github.com/mozilla/mozillians,Mozilla community directory -- A centralized directory of all Mozilla contributors!,FALSE,2011-05-25T16:38:54Z,2020-06-13T21:22:09Z,367,283,Python,2011-01-11T15:57:26Z,2019-09-19T19:11:59Z,39,48,
"Respect ""overflow: scroll;"" and ""overflow-y: scroll;""","If the scrollable element has ""overflow: scroll;"" or ""overflow-y: scroll;"" the slider should be visible and have the height to fill the whole slider pane, ""even if there is nothing to scroll"".

**Normal, doesn't matter if it's ""overflow: auto;"" or ""overflow: scroll;""**

![Normal](http://snaps.alicanc.com/2012-03-12_215248.png)

**There is nothing to scroll, the slider should be still shown if it's ""overflow: scroll;"" or ""overflow-y: scroll;""**

![Nothing to scroll](http://snaps.alicanc.com/2012-03-12_215317.png)
",AlicanC,NONE,None,closed,2012-03-12T20:00:19Z,9,https://api.github.com/repos/jamesflorentino/nanoScrollerJS/issues/28/comments,https://github.com/jamesflorentino/nanoScrollerJS/issues/28,3617975,https://api.github.com/repos/jamesflorentino/nanoScrollerJS/issues/28,https://api.github.com/repos/jamesflorentino/nanoScrollerJS,https://api.github.com/users/AlicanC,412180,https://github.com/AlicanC,2925780,nanoScrollerJS,https://github.com/jamesflorentino/nanoScrollerJS,A jQuery plugin that offers a simplistic way of implementing Lion OS scrollbars.,FALSE,2011-12-06T15:49:50Z,2020-06-12T18:22:52Z,546,2738,JavaScript,2010-09-22T22:05:47Z,2020-06-10T18:31:45Z,41,86,
Flickr - would like to bypass (or at least auto fill) attributes dialog,"I've posted this on StackOverflow but after a number of days I haven't received any advice on this issue.

[Link to SO post](http://stackoverflow.com/questions/9659290/sharekit-flickr-integration-want-to-bypass-or-at-least-auto-fill-attribute)

Ideally I'd like to suppress the presentation of the dialog (i.e., send without further user interaction) or if that is not possible, at least fill in the Title, Description and Tag fields with the variables from my app allowing the user to add to or override the values. Note that if I toggle the ""Auto Share"" switch to ""On"" the dialog is _still_ presented next time through.

When presented with the dialog, if I don't enter values for the Title, Description and Tag fields the values that I specify in my app for the SHKItem object that I allocate _are_ passed up to Flickr and appear with the image. If I override the values in this dialog then the image displayed on Flickr has those values, which is not desirable in my use case.

For Flickr authentication I've set the consumer key, secret key and callback URL in the my  custom configuator file and put a matching URL Scheme in the URL Types/URL Identifier row in the info.plist.

Is there something I have missed in configuring this sharing service or other advice you can give me to accomplish what I want to do.

Thanks
",ehamburg,NONE,None,closed,2012-03-15T21:32:16Z,4,https://api.github.com/repos/ShareKit/ShareKit/issues/292/comments,https://github.com/ShareKit/ShareKit/issues/292,3673804,https://api.github.com/repos/ShareKit/ShareKit/issues/292,https://api.github.com/repos/ShareKit/ShareKit,https://api.github.com/users/ehamburg,798565,https://github.com/ehamburg,2324107,ShareKit,https://github.com/ShareKit/ShareKit,Drop in sharing features for all iPhone and iPad apps,FALSE,2011-09-04T17:14:37Z,2020-06-19T09:02:24Z,760,2202,Objective-C,2011-05-19T16:22:09Z,2020-05-09T22:04:36Z,1,1,
ghci and runghc fails,"I'm trying to debug why ghci behaves differently than ghc. Here is a succinct example with the corresponding output https://gist.github.com/57df6f71fa1144ec20cf
- Loading the file within ghci and running main outputs: ""Bus error: 10"" after a few seconds
- Running the file with runhaskell or runghc silently fails after a few seconds
- Compiling with ghc works dandy.

(I edited the issue to embed the gist contents in case the gist gets removed somehow)

This isn't a huge priority, but it would be very nice to test leveldb code without having to compile the source every time.

```
-- in LevelDbTest.hs
import Database.LevelDB
import Data.Text as T
import Data.Text.Encoding as E
import Data.ByteString (ByteString)

main :: IO ()
main = do 
  withLevelDB ""/tmp/leveldbtest"" [CreateIfMissing, CacheSize 1024] $ \db -> do
    put db [] (encode ""foo"") (encode ""bar"")
    get db [] (encode ""foo"") >>= print


encode :: String -> ByteString
encode string = E.encodeUtf8 $ T.pack string
```

```
$ ghci
GHCi, version 7.0.4: http://www.haskell.org/ghc/  :? for help
Loading package ghc-prim ... linking ... done.
Loading package integer-gmp ... linking ... done.
Loading package base ... linking ... done.
Loading package ffi-1.0 ... linking ... done.
Prelude> :load LevelDbTest.hs 
[1 of 1] Compiling Main             ( LevelDbTest.hs, interpreted )
Ok, modules loaded: Main.
*Main> main
Loading package bytestring-0.9.1.10 ... linking ... done.
Loading package array-0.3.0.2 ... linking ... done.
Loading package filepath-1.2.0.0 ... linking ... done.
Loading package leveldb-haskell-0.0.2 ... linking ... done.
Loading package deepseq-1.3.0.0 ... linking ... done.
Loading package text-0.11.1.13 ... linking ... done.
Bus error: 10

$ runhaskell LevelDbTest.hs # same pause as ghci but silently finishes

$ ghc --make LevelDbTest.hs 
[1 of 1] Compiling Main             ( LevelDbTest.hs, LevelDbTest.o )
Linking LevelDbTest ...
ld: warning: could not create compact unwind for .LFB3: non-standard register 5 being saved in prolog

$ ./LevelDbTest # correct output
Just ""bar""
```
",zmoazeni,NONE,build/,closed,2012-03-16T20:12:14Z,10,https://api.github.com/repos/kim/leveldb-haskell/issues/4/comments,https://github.com/kim/leveldb-haskell/issues/4,3688592,https://api.github.com/repos/kim/leveldb-haskell/issues/4,https://api.github.com/repos/kim/leveldb-haskell,https://api.github.com/users/zmoazeni,314,https://github.com/zmoazeni,3068539,leveldb-haskell,https://github.com/kim/leveldb-haskell,Haskell bindings to LevelDB (https://github.com/google/leveldb),FALSE,2011-12-29T12:16:20Z,2020-05-27T01:29:45Z,43,59,Haskell,2008-02-16T16:09:17Z,2020-06-18T19:54:52Z,125,54,
error de ejecución en basic/splitandhist.py,"Al ejecutar 
carlos@morfeus:~/docencia/curso11-12/tad/OpenCV/basics$ python splitandhist.py 0 
Press T to toggle frame names.
Usage: 
    split.py filename               for filename
    slpit.py N                      for camera /dev/videoN
OpenCV Error: Assertion failed (src.dims <= 2 && esz <= (size_t)32) in transpose, file /home/carlos/herramientas/opencv/OpenCV-2.3.1/modules/core/src/matrix.cpp, line 1680
terminate called after throwing an instance of 'cv::Exception'
  what():  /home/carlos/herramientas/opencv/OpenCV-2.3.1/modules/core/src/matrix.cpp:1680: error: (-215) src.dims <= 2 && esz <= (size_t)32 in function transpose

Abortado

El error se produce en la línea 77, si se comenta esa línea aparece también en la 84.

A vosotros os funciona bien?
",carlosgregoriorodriguez,OWNER,None,closed,2012-03-12T19:29:01Z,11,https://api.github.com/repos/carlosgregoriorodriguez/OpenCV/issues/1/comments,https://github.com/carlosgregoriorodriguez/OpenCV/issues/1,3617422,https://api.github.com/repos/carlosgregoriorodriguez/OpenCV/issues/1,https://api.github.com/repos/carlosgregoriorodriguez/OpenCV,https://api.github.com/users/carlosgregoriorodriguez,157997,https://github.com/carlosgregoriorodriguez,3452951,OpenCV,https://github.com/carlosgregoriorodriguez/OpenCV,,FALSE,2012-02-15T19:51:07Z,2019-01-10T23:28:51Z,4,9,Python,2009-11-25T10:21:54Z,2020-05-11T13:47:43Z,12,3,
Mercury hangs on connect,"When typing connect <ip> the console hangs on some devices. It has been noted to do this on the Galaxy Nexus. It could be all Ice Cream Sandwich devices as well.

It is believed that this happens when loading libjackpal-androidterm3.so
",metall0id,CONTRIBUTOR,None,closed,2012-03-19T07:26:09Z,17,https://api.github.com/repos/FSecureLABS/drozer/issues/1/comments,https://github.com/FSecureLABS/drozer/issues/1,3705984,https://api.github.com/repos/FSecureLABS/drozer/issues/1,https://api.github.com/repos/FSecureLABS/drozer,https://api.github.com/users/metall0id,1470001,https://github.com/metall0id,3536659,drozer,https://github.com/FSecureLABS/drozer,The Leading Security Assessment Framework for Android.,FALSE,2012-02-24T15:02:31Z,2020-06-30T21:20:10Z,586,2207,Python,2012-02-24T15:40:01Z,2020-02-12T19:01:20Z,53,0,
Unrecognized field: usernameCanonical,"Hello,
i receive this error when a try to use the login form.
Before the ""bin/vendors update"" was all right.
Now i'm using Symfony 2.0.11 and FOSUserBundle 1.2.0
The ""auto_mapping: true"" setting is disabled because i'm using multiple entity managers...

Here's my app/**frontend**/config/config.yml file (note that there is an additional subfolder):

```
imports:
    - { resource: parameters.ini }
    - { resource: security.yml }

framework:
    esi:             { enabled: true }
    translator:      { fallback: en }
    secret:          %secret%
    charset:         UTF-8
    router:          { resource: ""%kernel.root_dir%/config/routing.yml"" }
    form:            true
    csrf_protection: true
    validation:      { enable_annotations: true }
    templating:      { engines: ['twig'] } #assets_version: SomeVersionScheme
    session:
        default_locale: %locale%
        auto_start:     true

# Twig Configuration
twig:
    debug:            %kernel.debug%
    strict_variables: %kernel.debug%

# Assetic Configuration
assetic:
    debug:          %kernel.debug%
    use_controller: false
    # java: /usr/bin/java
    filters:
        cssrewrite: ~
        less:
            node: /usr/local/bin/node
            node_paths: [/usr/local/lib/node, /usr/local/lib/node_modules]
        yui_css:
            jar: %kernel.root_dir%/java/yuicompressor-2.4.7.jar
        yui_js:
            jar: %kernel.root_dir%/java/yuicompressor-2.4.7.jar

# Doctrine Configuration
doctrine:
  dbal:
    default_connection: italy
    connections:
      italy:
        driver:   %database_driver%
        host:     %database_host%
        port:     %database_port%
        dbname:   %database_name_italy%
        user:     %database_user%
        password: %database_password%
        charset:  UTF8
      world:
        driver:   %database_driver%
        host:     %database_host%
        port:     %database_port%
        dbname:   %database_name_world%
        user:     %database_user%
        password: %database_password%
        charset:  UTF8

  orm:
    auto_generate_proxy_classes: %kernel.debug%
    default_entity_manager: italy
    entity_managers:
      italy:
        connection: italy
        mappings:
          MobMindsCoreBundle: ~
          FOSUserBundle: ~
        metadata_cache_driver: apc
        query_cache_driver: apc
        result_cache_driver:
          type:           memcache
          host:           %memcache_host%
          port:           %memcache_port%
          instance_class: Memcache
          class:          Doctrine\Common\Cache\MemcacheCache
      world:
        connection: world
        mappings:
          MobMindsCoreBundle: ~
          FOSUserBundle: ~
        metadata_cache_driver: apc
        query_cache_driver: apc
        result_cache_driver:
          type:           memcache
          host:           %memcache_host%
          port:           %memcache_port%
          instance_class: Memcache
          class:          Doctrine\Common\Cache\MemcacheCache

# Swiftmailer Configuration
swiftmailer:
    transport: %mailer_transport%
    host:      %mailer_host%
    username:  %mailer_user%
    password:  %mailer_password%

jms_security_extra:
    secure_controllers:  true
    secure_all_services: false

fos_user:
  db_driver: orm
  firewall_name: main
  user_class: MobMinds\CoreBundle\Entity\User
  registration:
    confirmation: { enabled: true }
  from_email:
    address: no-reply@%domain%
    sender_name: %site_name% Staff
  resetting:
    token_ttl: %reset_password_ttl%
```

security.yml

```
security:
  providers:
    fos_userbundle:
      id: fos_user.user_manager

  encoders:
    FOS\UserBundle\Model\UserInterface:
      algorithm: sha512
      encode_as_base64: false
      iterations: 1

  firewalls:
    main:
      pattern: ^/
      form_login:
        provider: fos_userbundle
        csrf_provider: form.csrf_provider
      logout: true
      anonymous: true
      remember_me:
        key: %remember_me_secret%
        lifetime: %remember_me_lifetime%
        path: /
        domain: %remember_me_domain%
        always_remember_me: false

    dev:
      pattern:  ^/(_(profiler|wdt)|css|images|js)/
      security: false

  access_control:
    #- { path: ^/login, roles: IS_AUTHENTICATED_ANONYMOUSLY, requires_channel: https }
    - { path: ^/_internal, ip: 127.0.0.1 }
    - { path: ^/login$, role: IS_AUTHENTICATED_ANONYMOUSLY }
    - { path: ^/register, role: IS_AUTHENTICATED_ANONYMOUSLY }
    - { path: ^/resetting, role: IS_AUTHENTICATED_ANONYMOUSLY }
    - { path: ^/admin/, role: ROLE_ADMIN }

  role_hierarchy:
    ROLE_ADMIN:       ROLE_USER
    ROLE_SUPER_ADMIN: [ROLE_USER, ROLE_ADMIN, ROLE_ALLOWED_TO_SWITCH]
```

MobMinds\CoreBundle\Entity\User:

```
<?php

namespace MobMinds\CoreBundle\Entity;

use FOS\UserBundle\Entity\User as BaseUser;
use Doctrine\ORM\Mapping as ORM;

/**
 * @ORM\Entity
 * @ORM\Table(name=""fos_user"")
 */
class User extends BaseUser
{
    /**
     * @ORM\Id
     * @ORM\Column(type=""integer"")
     * @ORM\GeneratedValue(strategy=""AUTO"")
     */
    protected $id;
}
```

Thanks in advance
",fracasula,NONE,None,closed,2012-03-08T10:28:31Z,12,https://api.github.com/repos/FriendsOfSymfony/FOSUserBundle/issues/562/comments,https://github.com/FriendsOfSymfony/FOSUserBundle/issues/562,3560809,https://api.github.com/repos/FriendsOfSymfony/FOSUserBundle/issues/562,https://api.github.com/repos/FriendsOfSymfony/FOSUserBundle,https://api.github.com/users/fracasula,1288256,https://github.com/fracasula,1193527,FOSUserBundle,https://github.com/FriendsOfSymfony/FOSUserBundle,"Provides user management for your Symfony project. Compatible with Doctrine ORM & ODM, and custom storages.",TRUE,2010-12-23T15:50:55Z,2020-07-01T10:18:54Z,1587,3229,PHP,2011-12-27T13:04:08Z,2020-07-01T07:10:14Z,26,19,Senior Software Engineer
Horizontal Lists,"I'd love to see horizontal lists. I've tried to put .span\* in each of the <li> but it still doesn't turn out quite right.
",sevenpixels,NONE,None,closed,2012-03-13T20:39:55Z,17,https://api.github.com/repos/twbs/bootstrap/issues/2571/comments,https://github.com/twbs/bootstrap/issues/2571,3637880,https://api.github.com/repos/twbs/bootstrap/issues/2571,https://api.github.com/repos/twbs/bootstrap,https://api.github.com/users/sevenpixels,502377,https://github.com/sevenpixels,2126244,bootstrap,https://github.com/twbs/bootstrap,"The most popular HTML, CSS, and JavaScript framework for developing responsive, mobile first projects on the web.",FALSE,2011-07-29T21:19:00Z,2020-07-01T13:51:06Z,69167,142172,JavaScript,2010-11-29T20:15:22Z,2020-06-14T02:06:46Z,0,1,
Unable to install rugged under Windows 7,"I have tried the last few hours to install rugged under windows 7 but failed. Here is the setup:
- ruby.exe is in the path
- DevKit is installed and found
- When I run `gem install rugged` it fails with the following output:
  
  ```
  C:\apps\ruby\libgit2\build>gem install rugged
  Temporarily enhancing PATH to include DevKit...
  Building native extensions.  This could take a while...
  ERROR:  Error installing rugged:
      ERROR: Failed to build gem native extension.
  ...
  Could not create Makefile due to some reason, probably lack of
  necessary libraries and/or headers.  Check the mkmf.log file for more
  details.  You may need configuration options.
  ```

In the mentioned mkmf.log, I find the following lines at the end:

```
""make -f Makefile.embed""
cc -g -I. -Isrc -Iinclude -Ideps/http-parser -Ideps/zlib -DNO_VIZ -DSTDC -DNO_GZIP -D_FILE_OFFSET_BITS=64 -Wall -                Wextra -fPIC -O2   -c -o src/blob.o src/blob.c
make: cc: Command not found
make: *** [src/blob.o] Error 127
```

What Do I have to do / to install to fix that error for me?
",mliebelt,NONE,None,closed,2012-03-04T12:48:43Z,38,https://api.github.com/repos/libgit2/rugged/issues/43/comments,https://github.com/libgit2/rugged/issues/43,3496001,https://api.github.com/repos/libgit2/rugged/issues/43,https://api.github.com/repos/libgit2/rugged,https://api.github.com/users/mliebelt,520039,https://github.com/mliebelt,misson failed,2010-12-12T15:55:16Z,2020-07-01T05:21:22Z,13,23,"Old developer, with some experience in Java, Smalltalk, Ruby, Python and lately Javascript and TypeScript.",,,,,,,,,
Update details in the book,,veebs,MEMBER,None,closed,2012-03-11T09:58:32Z,7,https://api.github.com/repos/netty/netty-book/issues/2/comments,https://github.com/netty/netty-book/pull/2,3600237,https://api.github.com/repos/netty/netty-book/issues/2,https://api.github.com/repos/netty/netty-book,https://api.github.com/users/veebs,367073,https://github.com/veebs,2903146,netty-book,https://github.com/netty/netty-book,,FALSE,2011-12-03T03:32:59Z,2020-06-20T03:58:20Z,28,48,XML,2010-08-17T10:27:38Z,2020-06-11T05:34:06Z,38,5,
Dev issue 900 try2,"try 2
",dterweij,MEMBER,None,closed,2012-03-20T15:51:45Z,8,https://api.github.com/repos/lxcenter/kloxo/issues/37/comments,https://github.com/lxcenter/kloxo/pull/37,3730283,https://api.github.com/repos/lxcenter/kloxo/issues/37,https://api.github.com/repos/lxcenter/kloxo,https://api.github.com/users/dterweij,1059028,https://github.com/dterweij,3087686,kloxo,https://github.com/lxcenter/kloxo,"From Kloxo HostInaBox, a light and efficient webhosting platform, to Kloxo Enterprise, a truly distributed hosting platform. Kloxo is a fully scriptable, distributed and a 100% object oriented hosting platform. ",FALSE,2012-01-02T13:37:23Z,2020-05-15T13:20:40Z,223,96,PHP,2011-09-17T23:10:02Z,2020-06-26T12:42:56Z,20,22,Hi!
Updates MemChaser to use the new JSON GC API.,"This includes the feedback from issue #90 and has been tested on FF10 and FF14.
",terrence2,CONTRIBUTOR,None,closed,2012-03-16T22:41:48Z,13,https://api.github.com/repos/mozilla/memchaser/issues/99/comments,https://github.com/mozilla/memchaser/pull/99,3690553,https://api.github.com/repos/mozilla/memchaser/issues/99,https://api.github.com/repos/mozilla/memchaser,https://api.github.com/users/terrence2,365237,https://github.com/terrence2,3109755,memchaser,https://github.com/mozilla/memchaser,Firefox extension to chase the memory usage and garbage collector activity,FALSE,2012-01-05T11:53:21Z,2020-04-28T07:29:07Z,22,30,JavaScript,2010-08-15T20:09:22Z,2020-05-25T00:02:43Z,10,38,
Unique jobs middleware raising IOError: stream closed,"I've never seen these in development. Once I went into production, though, the job that is queued most frequently has started occasionally throwing `IOError: stream closed`. Although it's happening while trying to work a specific job of mine, the backtrace doesn't include my worker at all. The error seems to be coming from the call that the unique jobs middleware makes to redis:

```
[GEM_ROOT]/gems/redis-2.2.2/lib/redis/connection/ruby.rb:58:in `write'
[GEM_ROOT]/gems/redis-2.2.2/lib/redis/connection/ruby.rb:58:in `write'
[GEM_ROOT]/gems/redis-2.2.2/lib/redis/client.rb:139:in `block (3 levels) in process'
[GEM_ROOT]/gems/redis-2.2.2/lib/redis/client.rb:138:in `each'
[GEM_ROOT]/gems/redis-2.2.2/lib/redis/client.rb:138:in `block (2 levels) in process'
[GEM_ROOT]/gems/redis-2.2.2/lib/redis/client.rb:250:in `ensure_connected'
[GEM_ROOT]/gems/redis-2.2.2/lib/redis/client.rb:137:in `block in process'
[GEM_ROOT]/gems/redis-2.2.2/lib/redis/client.rb:206:in `logging'
[GEM_ROOT]/gems/redis-2.2.2/lib/redis/client.rb:136:in `process'
[GEM_ROOT]/gems/redis-2.2.2/lib/redis/client.rb:46:in `call'
[GEM_ROOT]/gems/redis-2.2.2/lib/redis.rb:681:in `block in del'
/usr/lib/ruby/1.9.1/monitor.rb:211:in `mon_synchronize'
[GEM_ROOT]/gems/redis-2.2.2/lib/redis.rb:680:in `del'
[GEM_ROOT]/gems/redis-namespace-1.1.0/lib/redis/namespace.rb:214:in `method_missing'
[GEM_ROOT]/gems/connection_pool-0.1.0/lib/connection_pool.rb:48:in `method_missing'
[GEM_ROOT]/bundler/gems/sidekiq-66c275f42f70/lib/sidekiq/middleware/server/unique_jobs.rb:8:in `call'
[GEM_ROOT]/bundler/gems/sidekiq-66c275f42f70/lib/sidekiq/middleware/chain.rb:73:in `block in invoke'
[GEM_ROOT]/bundler/gems/sidekiq-66c275f42f70/lib/sidekiq/middleware/server/logging.rb:9:in `call'
[GEM_ROOT]/bundler/gems/sidekiq-66c275f42f70/lib/sidekiq/middleware/chain.rb:73:in `block in invoke'
[GEM_ROOT]/bundler/gems/sidekiq-66c275f42f70/lib/sidekiq/middleware/server/exception_handler.rb:9:in `call'
[GEM_ROOT]/bundler/gems/sidekiq-66c275f42f70/lib/sidekiq/middleware/chain.rb:73:in `block in invoke'
[GEM_ROOT]/bundler/gems/sidekiq-66c275f42f70/lib/sidekiq/middleware/chain.rb:76:in `call'
[GEM_ROOT]/bundler/gems/sidekiq-66c275f42f70/lib/sidekiq/middleware/chain.rb:76:in `invoke'
[GEM_ROOT]/bundler/gems/sidekiq-66c275f42f70/lib/sidekiq/processor.rb:37:in `block in process'
[GEM_ROOT]/bundler/gems/sidekiq-66c275f42f70/lib/sidekiq/processor.rb:66:in `stats'
[GEM_ROOT]/bundler/gems/sidekiq-66c275f42f70/lib/sidekiq/processor.rb:36:in `process'
[GEM_ROOT]/gems/celluloid-0.9.0/lib/celluloid/calls.rb:93:in `dispatch'
[GEM_ROOT]/gems/celluloid-0.9.0/lib/celluloid/actor.rb:202:in `block in handle_message'
[GEM_ROOT]/gems/celluloid-0.9.0/lib/celluloid/task.rb:45:in `block in initialize'
```

I'm not sure exactly why this is happening, but the backtraces for all dozen exceptions are completely consistent -- the error raises inside `redis/connection/ruby.rb:58`, while further up the backtrace it is being called from `sidekiq/middleware/server/unique_jobs:8`. Any ideas?
",indirect,CONTRIBUTOR,None,closed,2012-03-24T01:37:28Z,12,https://api.github.com/repos/mperham/sidekiq/issues/89/comments,https://github.com/mperham/sidekiq/issues/89,3789821,https://api.github.com/repos/mperham/sidekiq/issues/89,https://api.github.com/repos/mperham/sidekiq,https://api.github.com/users/indirect,78,https://github.com/indirect,3195124,sidekiq,https://github.com/mperham/sidekiq,"Simple, efficient background processing for Ruby",FALSE,2012-01-16T23:17:27Z,2020-06-30T18:00:57Z,1825,10403,Ruby,2008-01-29T07:59:27Z,2020-06-30T07:26:46Z,889,213,
